year;month;continentExp;countriesAndTerritories;cases;deaths;popData2019;Cumulative_number_for_14_days_of_CC;health expenditure per capita 2019;health expenditure per capital_2020;health expenditure per capital_2021
2020;6;Africa;Madagascar;1380;14;26969306;2,071490704;1589;1722;1764
2020;5;Africa;Madagascar;630;6;26969306;0,633814915;1589;1722;1764
2020;4;Africa;Madagascar;84;0;26969306;0,183277136;1589;1722;1764
2020;3;Africa;Madagascar;44;0;26969306;;1589;1722;1764
2020;12;Africa;Malawi;41;2;18628749;0,215488745;4178;4254;4656
2020;11;Africa;Malawi;102;1;18628749;0,313136074;4178;4254;4656
2020;10;Africa;Malawi;151;5;18628749;0,344940309;4178;4254;4656
2020;9;Africa;Malawi;236;5;18628749;0,948712838;4178;4254;4656
2020;8;Africa;Malawi;1555;65;18628749;4,792453822;4178;4254;4656
2020;7;Africa;Malawi;2757;95;18628749;6,187280226;4178;4254;4656
2020;6;Africa;Malawi;945;10;18628749;1,789706867;4178;4254;4656
2020;5;Africa;Malawi;243;1;18628749;0,224245834;4178;4254;4656
2020;4;Africa;Malawi;36;3;18628749;0,091972538;4178;4254;4656
2020;12;Asia;Malaysia;18990;58;31949789;55,36700996;42746;41496;48701
2020;11;Asia;Malaysia;33586;108;31949789;45,16138328;42746;41496;48701
2020;10;Asia;Malaysia;19764;115;31949789;20,93769191;42746;41496;48701
2020;9;Asia;Malaysia;1801;8;31949789;1,771738357;42746;41496;48701
2020;8;Asia;Malaysia;370;2;31949789;0,584485662;42746;41496;48701
2020;7;Asia;Malaysia;327;3;31949789;0,395277486;42746;41496;48701
2020;6;Asia;Malaysia;875;6;31949789;1,864070735;42746;41496;48701
2020;5;Asia;Malaysia;1817;15;31949789;2,444662517;42746;41496;48701
2020;4;Asia;Malaysia;3319;63;31949789;5,797638706;42746;41496;48701
2020;3;Asia;Malaysia;2601;37;31949789;2,307370481;42746;41496;48701
2020;2;Asia;Malaysia;17;0;31949789;0,029680191;42746;41496;48701
2020;1;Asia;Malaysia;8;0;31949789;0,006095089;42746;41496;48701
2019;12;Asia;Malaysia;0;0;31949789;;42746;41496;48701
2020;12;Asia;Maldives;374;2;530957;99,53725065;85151;82557;103867
2020;11;Asia;Maldives;1351;9;530957;110,4358106;85151;82557;103867
2020;10;Asia;Maldives;1449;3;530957;133,9577526;85151;82557;103867
2020;9;Asia;Maldives;2527;6;530957;263,4802191;85151;82557;103867
2020;8;Asia;Maldives;3948;12;530957;309,5627633;85151;82557;103867
2020;7;Asia;Maldives;1383;8;530957;83,40994991;85151;82557;103867
2020;6;Asia;Maldives;664;3;530957;77,67107318;85151;82557;103867
2020;5;Asia;Maldives;1395;5;530957;103,6108446;85151;82557;103867
2020;4;Asia;Maldives;260;0;530957;9,48601613;85151;82557;103867
2020;3;Asia;Maldives;17;0;530957;1,360227328;85151;82557;103867
2020;12;Africa;Mali;1155;45;19658023;4,870784819;3217;2885;4012
2020;11;Africa;Mali;1114;13;19658023;1,904565886;3217;2885;4012
2020;10;Africa;Mali;455;6;19658023;0,982607916;3217;2885;4012
2020;9;Africa;Mali;317;4;19658023;0,782547326;3217;2885;4012
2020;8;Africa;Mali;251;2;19658023;0,479160842;3217;2885;4012
2020;7;Africa;Mali;349;9;19658023;1,152611559;3217;2885;4012
2020;6;Africa;Mali;923;39;19658023;2,284563407;3217;2885;4012
2020;5;Africa;Mali;768;51;19658023;1,664591635;3217;2885;4012
2020;4;Africa;Mali;464;25;19658023;0,883807749;3217;2885;4012
2020;3;Africa;Mali;18;0;19658023;;3217;2885;4012
2020;12;Europe;Malta;1349;33;493559;303,3072034;294363;313541;364162
2020;11;Europe;Malta;3720;74;493559;347,0101852;294363;313541;364162
2020;10;Europe;Malta;2983;25;493559;230,7989586;294363;313541;364162
2020;9;Europe;Malta;1164;22;493559;111,3882366;294363;313541;364162
2020;8;Europe;Malta;1149;3;493559;89,97192152;294363;313541;364162
2020;7;Europe;Malta;67;0;493559;2,509749955;294363;313541;364162
2020;6;Europe;Malta;52;0;493559;6,071547002;294363;313541;364162
2020;5;Europe;Malta;153;5;493559;14,41799062;294363;313541;364162
2020;4;Europe;Malta;295;4;493559;31,31000211;294363;313541;364162
2020;3;Europe;Malta;169;0;493559;22,57413332;294363;313541;364162
2020;12;Africa;Mauritania;2231;47;4525698;28,05565651;6075;6330;8929
2020;11;Africa;Mauritania;872;12;4525698;5,311887802;6075;6330;8929
2020;10;Africa;Mauritania;203;2;4525698;2,411319365;6075;6330;8929
2020;9;Africa;Mauritania;452;2;4525698;5,209509486;6075;6330;8929
2020;8;Africa;Mauritania;752;3;4525698;9,164154025;6075;6330;8929
2020;7;Africa;Mauritania;2121;30;4525698;29,10974959;6075;6330;8929
2020;6;Africa;Mauritania;3666;105;4525698;29,26473073;6075;6330;8929
2020;5;Africa;Mauritania;476;20;4525698;2,178241791;6075;6330;8929
2020;4;Africa;Mauritania;2;1;4525698;0,044928615;6075;6330;8929
2020;3;Africa;Mauritania;5;0;4525698;0,08286015;6075;6330;8929
2020;12;Africa;Mauritius;14;0;1269670;1,136403271;67097;56943;56490
2020;11;Africa;Mauritius;60;0;1269670;2,438953955;67097;56943;56490
2020;10;Africa;Mauritius;60;0;1269670;2,16210613;67097;56943;56490
2020;9;Africa;Mauritius;35;0;1269670;0,795482291;67097;56943;56490
2020;8;Africa;Mauritius;2;0;1269670;0,088923285;67097;56943;56490
2020;7;Africa;Mauritius;3;0;1269670;0,154980581;67097;56943;56490
2020;6;Africa;Mauritius;6;0;1269670;0,220529745;67097;56943;56490
2020;5;Africa;Mauritius;3;0;1269670;0,14481792;67097;56943;56490
2020;4;Africa;Mauritius;204;7;1269670;10,22801743;67097;56943;56490
2020;3;Africa;Mauritius;128;3;1269670;;67097;56943;56490
2020;12;America;Mexico;142973;8298;127575529;102,082945;55270;53852;61065
2020;11;America;Mexico;188260;14366;127575529;61,35753511;55270;53852;61065
2020;10;America;Mexico;134737;14126;127575529;45,22287545;55270;53852;61065
2020;9;America;Mexico;142632;13005;127575529;53,00577668;55270;53852;61065
2020;8;America;Mexico;166047;18158;127575529;63,70452683;55270;53852;61065
2020;7;America;Mexico;209885;18879;127575529;70,57365185;55270;53852;61065
2020;6;America;Mexico;149681;17342;127575529;50,73836169;55270;53852;61065
2020;5;America;Mexico;87607;8047;127575529;25,76128591;55270;53852;61065
2020;4;America;Mexico;25776;1704;127575529;6,434776374;55270;53852;61065
2020;3;America;Mexico;2432;28;127575529;0,44517588;55270;53852;61065
2020;2;America;Mexico;12;0;127575529;0,001513641;55270;53852;61065
2020;1;America;Mexico;2;0;127575529;0,000660084;55270;53852;61065
2019;12;America;Mexico;0;0;127575529;;55270;53852;61065
2020;12;Europe;Republic of Moldova;19501;282;4043258;469,1919946;28431;30665;41012
2020;11;Europe;Republic of Moldova;31816;524;4043258;320,8716008;28431;30665;41012
2020;10;Europe;Republic of Moldova;23172;456;4043258;250,1543828;28431;30665;41012
2020;9;Europe;Republic of Moldova;15329;318;4043258;166,8415257;28431;30665;41012
2020;8;Europe;Republic of Moldova;12753;221;4043258;127,358169;28431;30665;41012
2020;7;Europe;Republic of Moldova;7590;235;4043258;85,98144399;28431;30665;41012
2020;6;Europe;Republic of Moldova;8259;245;4043258;86,92247687;28431;30665;41012
2020;5;Europe;Republic of Moldova;4327;180;4043258;45,96899731;28431;30665;41012
2020;4;Europe;Republic of Moldova;3473;109;4043258;32,08056473;28431;30665;41012
2020;3;Europe;Republic of Moldova;298;2;4043258;4,262239347;28431;30665;41012
2020;12;Europe;Monaco;60;0;33085;174,6583475;773060;781229;863426
2020;11;Europe;Monaco;253;1;33085;401,4911088;773060;781229;863426
2020;10;Europe;Monaco;141;0;33085;135,6232968;773060;781229;863426
2020;9;Europe;Monaco;83;0;33085;120,5984585;773060;781229;863426
2020;8;Europe;Monaco;47;0;33085;46,89777552;773060;781229;863426
2020;7;Europe;Monaco;14;0;33085;15,50259108;773060;781229;863426
2020;6;Europe;Monaco;3;0;33085;1,914261246;773060;781229;863426
2020;5;Europe;Monaco;1;0;33085;2,437514322;773060;781229;863426
2020;4;Europe;Monaco;30;1;33085;60,04735278;773060;781229;863426
2020;3;Europe;Monaco;35;0;33085;50,11016282;773060;781229;863426
2020;2;Europe;Monaco;1;0;33085;0,10422475;773060;781229;863426
2020;1;Europe;Monaco;0;0;33085;0;773060;781229;863426
2019;12;Europe;Monaco;0;0;33085;;773060;781229;863426
2020;12;Asia;Mongolia;121;0;3225166;7,239937417;19755;18857;31558
2020;11;Asia;Mongolia;445;0;3225166;4,344995989;19755;18857;31558
2020;10;Asia;Mongolia;33;0;3225166;0,30306017;19755;18857;31558
2020;9;Asia;Mongolia;12;0;3225166;0,191204628;19755;18857;31558
2020;8;Asia;Mongolia;10;0;3225166;0,153030383;19755;18857;31558
2020;7;Asia;Mongolia;71;0;3225166;1,068212083;19755;18857;31558
2020;6;Asia;Mongolia;41;0;3225166;0,885742523;19755;18857;31558
2020;5;Asia;Mongolia;141;0;3225166;1,620321699;19755;18857;31558
2020;4;Asia;Mongolia;26;0;3225166;0,375174487;19755;18857;31558
2020;3;Asia;Mongolia;12;0;3225166;0,351403103;19755;18857;31558
2020;12;Europe;Montenegro;6545;95;622182;1133,430411;73235;86617;98509
2020;11;Europe;Montenegro;16815;193;622182;1112,107604;73235;86617;98509
2020;10;Europe;Montenegro;7491;130;622182;541,5903095;73235;86617;98509
2020;9;Europe;Montenegro;5785;66;622182;353,6907207;73235;86617;98509
2020;8;Europe;Montenegro;1717;50;622182;150,0442615;73235;86617;98509
2020;7;Europe;Montenegro;2572;37;622182;140,8155543;73235;86617;98509
2020;6;Europe;Montenegro;177;2;622182;5,218194462;73235;86617;98509
2020;5;Europe;Montenegro;2;2;622182;0,684376038;73235;86617;98509
2020;4;Europe;Montenegro;231;6;622182;20,37453135;73235;86617;98509
2020;3;Europe;Montenegro;91;1;622182;14,62594546;73235;86617;98509
2020;12;Africa;Morocco;45806;835;36471766;147,9089332;17725;19310;22111
2020;11;Africa;Morocco;138509;2164;36471766;170,9126634;17725;19310;22111
2020;10;Africa;Morocco;94111;1473;36471766;105,4376356;17725;19310;22111
2020;9;Africa;Morocco;59784;1041;36471766;69,6424553;17725;19310;22111
2020;8;Africa;Morocco;38140;765;36471766;41,25002585;17725;19310;22111
2020;7;Africa;Morocco;10969;121;36471766;10,7988084;17725;19310;22111
2020;6;Africa;Morocco;4510;21;36471766;3,994779597;17725;19310;22111
2020;5;Africa;Morocco;3459;36;36471766;4,882875613;17725;19310;22111
2020;4;Africa;Morocco;3765;135;36471766;4,112770411;17725;19310;22111
2020;3;Africa;Morocco;556;33;36471766;0,777770583;17725;19310;22111
2020;12;Africa;Mozambique;1341;12;30366043;3,92778962;4041;3437;4452
2020;11;Africa;Mozambique;2836;39;30366043;5,111521006;4041;3437;4452
2020;10;Africa;Mozambique;4221;32;30366043;6,79090467;4041;3437;4452
2020;9;Africa;Mozambique;4735;36;30366043;5,844027818;4041;3437;4452
2020;8;Africa;Mozambique;2013;12;30366043;2,654386869;4041;3437;4452
2020;7;Africa;Mozambique;925;5;30366043;1,262127122;4041;3437;4452
2020;6;Africa;Mozambique;639;4;30366043;0,861598377;4041;3437;4452
2020;5;Africa;Mozambique;168;2;30366043;0,200669821;4041;3437;4452
2020;4;Africa;Mozambique;68;0;30366043;0,083468741;4041;3437;4452
2020;3;Africa;Mozambique;8;0;30366043;;4041;3437;4452
2020;12;Asia;Myanmar;18856;350;54045422;36,64563062;6157;7204;6523
2020;11;Asia;Myanmar;37990;699;54045422;31,83347025;6157;7204;6523
2020;10;Asia;Myanmar;39071;935;54045422;29,57655543;6157;7204;6523
2020;9;Asia;Myanmar;11638;278;54045422;6,183749168;6157;7204;6523
2020;8;Asia;Myanmar;434;0;54045422;0,145934595;6157;7204;6523
2020;7;Asia;Myanmar;54;0;54045422;0,048406117;6157;7204;6523
2020;6;Asia;Myanmar;75;0;54045422;0,073333377;6157;7204;6523
2020;5;Asia;Myanmar;74;0;54045422;0,063447229;6157;7204;6523
2020;4;Asia;Myanmar;136;6;54045422;0,118063086;6157;7204;6523
2020;3;Asia;Myanmar;14;0;54045422;;6157;7204;6523
2020;12;Africa;Namibia;2191;9;2494524;53,70048268;43215;37842;45644
2020;11;Africa;Namibia;1438;18;2494524;25,10031306;43215;37842;45644
2020;10;Africa;Namibia;1767;12;2494524;35,34063594;43215;37842;45644
2020;9;Africa;Namibia;3775;49;2494524;89,23145257;43215;37842;45644
2020;8;Africa;Namibia;5313;62;2494524;77,18066944;43215;37842;45644
2020;7;Africa;Namibia;1856;10;2494524;26,99073341;43215;37842;45644
2020;6;Africa;Namibia;173;0;2494524;1,194616691;43215;37842;45644
2020;5;Africa;Namibia;7;0;2494524;0,064657755;43215;37842;45644
2020;4;Africa;Namibia;5;0;2494524;0,204447823;43215;37842;45644
2020;3;Africa;Namibia;11;0;2494524;0,32070247;43215;37842;45644
2020;12;Asia;Nepal;16445;219;28608715;69,97318325;5283;5831;6530
2020;11;Asia;Nepal;63743;559;28608715;114,9311786;5283;5831;6530
2020;10;Asia;Nepal;91977;429;28608715;131,891459;5283;5831;6530
2020;9;Asia;Nepal;37697;270;28608715;56,64078236;5283;5831;6530
2020;8;Asia;Nepal;19014;169;28608715;22,4720605;5283;5831;6530
2020;7;Asia;Nepal;6299;23;28608715;13,51268818;5283;5831;6530
2020;6;Asia;Nepal;11847;23;28608715;14,82660092;5283;5831;6530
2020;5;Asia;Nepal;1344;6;28608715;1,032281879;5283;5831;6530
2020;4;Asia;Nepal;52;0;28608715;0,064316065;5283;5831;6530
2020;3;Asia;Nepal;4;0;28608715;0,004078012;5283;5831;6530
2020;2;Asia;Nepal;0;0;28608715;0,000843727;5283;5831;6530
2020;1;Asia;Nepal;1;0;28608715;0,001287794;5283;5831;6530
2019;12;Asia;Nepal;0;0;28608715;;5283;5831;6530
2020;12;Europe;Netherlands (Kingdom of the);94473;698;17282163;445,8320904;534061;585842;653920
2020;11;Europe;Netherlands (Kingdom of the);177299;2001;17282163;560,0791984;534061;585842;653920
2020;10;Europe;Netherlands (Kingdom of the);223554;951;17282163;463,8530415;534061;585842;653920
2020;9;Europe;Netherlands (Kingdom of the);47349;169;17282163;90,70604569;534061;585842;653920
2020;8;Europe;Netherlands (Kingdom of the);16108;75;17282163;37,12703577;534061;585842;653920
2020;7;Europe;Netherlands (Kingdom of the);3740;33;17282163;7,483382275;534061;585842;653920
2020;6;Europe;Netherlands (Kingdom of the);3966;156;17282163;12,31211625;534061;585842;653920
2020;5;Europe;Netherlands (Kingdom of the);7455;1240;17282163;26,65324974;534061;585842;653920
2020;4;Europe;Netherlands (Kingdom of the);27052;3847;17282163;78,47628795;534061;585842;653920
2020;3;Europe;Netherlands (Kingdom of the);11748;864;17282163;15,33839515;534061;585842;653920
2020;2;Europe;Netherlands (Kingdom of the);2;0;17282163;0,000598584;534061;585842;653920
2020;1;Europe;Netherlands (Kingdom of the);0;0;17282163;0;534061;585842;653920
2019;12;Europe;Netherlands (Kingdom of the);0;0;17282163;;534061;585842;653920
2020;12;Oceania;New Zealand;40;0;4783062;1,04983556;408579;422322;490607
2020;11;Oceania;New Zealand;99;0;4783062;1,023751452;408579;422322;490607
2020;10;Oceania;New Zealand;121;0;4783062;0,947564146;408579;422322;490607
2020;9;Oceania;New Zealand;93;3;4783062;1,283696511;408579;422322;490607
2020;8;Oceania;New Zealand;177;0;4783062;1,243635791;408579;422322;490607
2020;7;Oceania;New Zealand;32;0;4783062;0,3743047;408579;422322;490607
2020;6;Oceania;New Zealand;24;0;4783062;0,124745752;408579;422322;490607
2020;5;Oceania;New Zealand;25;3;4783062;0,391839694;408579;422322;490607
2020;4;Oceania;New Zealand;482;18;4783062;8,528009882;408579;422322;490607
2020;3;Oceania;New Zealand;646;1;4783062;3,162675443;408579;422322;490607
2020;2;Oceania;New Zealand;1;0;4783062;0,00144187;408579;422322;490607
2020;1;Oceania;New Zealand;0;0;4783062;0;408579;422322;490607
2019;12;Oceania;New Zealand;0;0;4783062;;408579;422322;490607
2020;12;America;Nicaragua;103;2;6545503;1,951176032;16199;16120;19808
2020;11;America;Nicaragua;270;4;6545503;2,052808878;16199;16120;19808
2020;10;America;Nicaragua;344;5;6545503;2,812075958;16199;16120;19808
2020;9;America;Nicaragua;676;14;6545503;4,680567202;16199;16120;19808
2020;8;America;Nicaragua;822;21;6545503;6,692109956;16199;16120;19808
2020;7;America;Nicaragua;1502;42;6545503;9,15674225;16199;16120;19808
2020;6;America;Nicaragua;1411;39;6545503;12,25319633;16199;16120;19808
2020;5;America;Nicaragua;745;31;6545503;2,407464257;16199;16120;19808
2020;4;America;Nicaragua;10;3;6545503;0,061619914;16199;16120;19808
2020;3;America;Nicaragua;4;1;6545503;;16199;16120;19808
2020;12;Africa;Niger;742;10;23310719;2,144323145;3122;3485;3434
2020;11;Africa;Niger;296;1;23310719;0,355058404;3122;3485;3434
2020;10;Africa;Niger;24;0;23310719;0,048295655;3122;3485;3434
2020;9;Africa;Niger;20;0;23310719;0,036320917;3122;3485;3434
2020;8;Africa;Niger;42;0;23310719;0,099220587;3122;3485;3434
2020;7;Africa;Niger;59;2;23310719;0,145025348;3122;3485;3434
2020;6;Africa;Niger;119;3;23310719;0,217067522;3122;3485;3434
2020;5;Africa;Niger;243;32;23310719;0,521703785;3122;3485;3434
2020;4;Africa;Niger;693;29;23310719;1,406005536;3122;3485;3434
2020;3;Africa;Niger;20;3;23310719;;3122;3485;3434
2020;12;Africa;Nigeria;5763;24;200963603;1,733540633;6968;6976;8384
2020;11;Africa;Nigeria;4721;29;200963603;1,037418369;6968;6976;8384
2020;10;Africa;Nigeria;4044;33;200963603;0,965236574;6968;6976;8384
2020;9;Africa;Nigeria;4782;98;200963603;1,293318771;6968;6976;8384
2020;8;Africa;Nigeria;11176;135;200963603;2,898165627;6968;6976;8384
2020;7;Africa;Nigeria;17556;305;200963603;4,043582476;6968;6976;8384
2020;6;Africa;Nigeria;15278;300;200963603;3,126436781;6968;6976;8384
2020;5;Africa;Nigeria;8127;222;200963603;1,517190155;6968;6976;8384
2020;4;Africa;Nigeria;1597;49;200963603;0,213355383;6968;6976;8384
2020;3;Africa;Nigeria;130;2;200963603;0,017092649;6968;6976;8384
2020;2;Africa;Nigeria;1;0;200963603;3,43172E-05;6968;6976;8384
2020;1;Africa;Nigeria;0;0;200963603;0;6968;6976;8384
2019;12;Africa;Nigeria;0;0;200963603;;6968;6976;8384
2020;12;Europe;North Macedonia;12095;390;2077132;637,0872365;42139;45297;56031
2020;11;Europe;North Macedonia;31095;749;2077132;641,9989999;42139;45297;56031
2020;10;Europe;North Macedonia;12662;245;2077132;201,3943171;42139;45297;56031
2020;9;Europe;North Macedonia;3859;153;2077132;79,49422569;42139;45297;56031
2020;8;Europe;North Macedonia;3304;104;2077132;80,8838589;42139;45297;56031
2020;7;Europe;North Macedonia;4399;182;2077132;96,8099749;42139;45297;56031
2020;6;Europe;North Macedonia;4060;167;2077132;74,55311779;42139;45297;56031
2020;5;Europe;North Macedonia;722;58;2077132;14,81416094;42139;45297;56031
2020;4;Europe;North Macedonia;1157;66;2077132;25,47583238;42139;45297;56031
2020;3;Europe;North Macedonia;284;7;2077132;4,492645717;42139;45297;56031
2020;2;Europe;North Macedonia;1;0;2077132;0,004980342;42139;45297;56031
2020;1;Europe;North Macedonia;0;0;2077132;0;42139;45297;56031
2019;12;Europe;North Macedonia;0;0;2077132;;42139;45297;56031
2020;12;Europe;Norway;5275;59;5328212;109,3706482;800736;770444;902063
2020;11;Europe;Norway;15184;46;5328212;129,8352993;800736;770444;902063
2020;10;Europe;Norway;5775;8;5328212;37,20245753;800736;770444;902063
2020;9;Europe;Norway;3245;10;5328212;24,16070031;800736;770444;902063
2020;8;Europe;Norway;1371;9;5328212;10,40232754;800736;770444;902063
2020;7;Europe;Norway;317;6;5328212;2,781905195;800736;770444;902063
2020;6;Europe;Norway;444;13;5328212;3,734210777;800736;770444;902063
2020;5;Europe;Norway;744;34;5328212;8,957189852;800736;770444;902063
2020;4;Europe;Norway;3441;176;5328212;40,56833074;800736;770444;902063
2020;3;Europe;Norway;4220;26;5328212;22,30064807;800736;770444;902063
2020;2;Europe;Norway;6;0;5328212;0,007118905;800736;770444;902063
2020;1;Europe;Norway;0;0;5328212;0;800736;770444;902063
2019;12;Europe;Norway;0;0;5328212;;800736;770444;902063
2020;12;Asia;Oman;2756;53;4974992;59,35544362;72825;85530;85262
2020;11;Asia;Oman;9050;210;4974992;91,91438566;72825;85530;85262
2020;10;Asia;Oman;15849;273;4974992;158,4927172;72825;85530;85262
2020;9;Asia;Oman;13041;258;4974992;97,80920252;72825;85530;85262
2020;8;Asia;Oman;6385;256;4974992;106,1321207;72825;85530;85262
2020;7;Asia;Oman;40099;252;4974992;369,7227537;72825;85530;85262
2020;6;Asia;Oman;28637;127;4974992;229,142747;72825;85530;85262
2020;5;Asia;Oman;8149;32;4974992;52,49222252;72825;85530;85262
2020;4;Asia;Oman;2095;10;4974992;14,59499834;72825;85530;85262
2020;3;Asia;Oman;173;0;4974992;0,982514144;72825;85530;85262
2020;2;Asia;Oman;6;0;4974992;0,015248682;72825;85530;85262
2020;1;Asia;Oman;0;0;4974992;0;72825;85530;85262
2019;12;Asia;Oman;0;0;4974992;;72825;85530;85262
2020;12;Asia;Pakistan;42763;807;216565317;19,47093205;3722;3818;4309
2020;11;Asia;Pakistan;65031;1219;216565317;11,07792035;3722;3818;4309
2020;10;Asia;Pakistan;20730;327;216565317;4,092440365;3722;3818;4309
2020;9;Asia;Pakistan;16414;185;216565317;3,181057226;3722;3818;4309
2020;8;Asia;Pakistan;17544;343;216565317;4,680790018;3722;3818;4309
2020;7;Asia;Pakistan;68968;1647;216565317;17,88102422;3722;3818;4309
2020;6;Asia;Pakistan;139841;2821;216565317;27,97382371;3722;3818;4309
2020;5;Asia;Pakistan;53737;1137;216565317;9,216097593;3722;3818;4309
2020;4;Asia;Pakistan;14134;328;216565317;2,165936232;3722;3818;4309
2020;3;Asia;Pakistan;1623;18;216565317;0,226863516;3722;3818;4309
2020;2;Asia;Pakistan;2;0;216565317;9,55355E-05;3722;3818;4309
2020;1;Asia;Pakistan;0;0;216565317;0;3722;3818;4309
2019;12;Asia;Pakistan;0;0;216565317;;3722;3818;4309
2020;12;America;Panama;28278;296;4246440;541,266836;134014;135809;141524
2020;11;America;Panama;31862;372;4246440;301,3857883;134014;135809;141524
2020;10;America;Panama;21014;324;4246440;218,0391864;134014;135809;141524
2020;9;America;Panama;19788;369;4246440;227,3677088;134014;135809;141524
2020;8;America;Panama;27874;598;4246440;312,1802825;134014;135809;141524
2020;7;America;Panama;31406;777;4246440;325,2166293;134014;135809;141524
2020;6;America;Panama;19767;290;4246440;177,798344;134014;135809;141524
2020;5;America;Panama;6640;152;4246440;61,71621253;134014;135809;141524
2020;4;America;Panama;5303;152;4246440;50,99644251;134014;135809;141524
2020;3;America;Panama;1075;26;4246440;15,36973716;134014;135809;141524
2020;12;Oceania;Papua New Guinea;70;1;8776119;0,734949014;6031;5631;6141
2020;11;Oceania;Papua New Guinea;66;0;8776119;0,180034023;6031;5631;6141
2020;10;Oceania;Papua New Guinea;55;0;8776119;0,304344977;6031;5631;6141
2020;9;Oceania;Papua New Guinea;75;2;8776119;0,68405332;6031;5631;6141
2020;8;Oceania;Papua New Guinea;387;3;8776119;1,841507655;6031;5631;6141
2020;7;Oceania;Papua New Guinea;61;2;8776119;0,152540056;6031;5631;6141
2020;6;Oceania;Papua New Guinea;3;0;8776119;0,007596373;6031;5631;6141
2020;5;Oceania;Papua New Guinea;0;0;8776119;0,002205399;6031;5631;6141
2020;4;Oceania;Papua New Guinea;7;0;8776119;0,037846212;6031;5631;6141
2020;3;Oceania;Papua New Guinea;1;0;8776119;;6031;5631;6141
2020;12;America;Paraguay;11676;210;7044639;159,2051569;41589;41089;47871
2020;11;America;Paraguay;19310;356;7044639;123,2521165;41589;41089;47871
2020;10;America;Paraguay;22495;546;7044639;147,5429893;41589;41089;47871
2020;9;America;Paraguay;22906;533;7044639;144,1535897;41589;41089;47871
2020;8;America;Paraguay;11988;261;7044639;60,07450855;41589;41089;47871
2020;7;America;Paraguay;3016;31;7044639;16,88586721;41589;41089;47871
2020;6;America;Paraguay;1227;5;7044639;4,670691194;41589;41089;47871
2020;5;America;Paraguay;715;2;7044639;4,118437187;41589;41089;47871
2020;4;America;Paraguay;184;6;7044639;1,200440032;41589;41089;47871
2020;3;America;Paraguay;65;3;7044639;0,685424964;41589;41089;47871
2020;12;America;Peru;22443;754;32510462;73,91159191;36656;38849;41221
2020;11;America;Peru;62350;1512;32510462;95,67504762;36656;38849;41221
2020;10;America;Peru;88412;2015;32510462;143,4327361;36656;38849;41221
2020;9;America;Peru;164602;3608;32510462;265,8188411;36656;38849;41221
2020;8;America;Peru;239674;9767;32510462;306,8093251;36656;38849;41221
2020;7;America;Peru;125127;9517;32510462;159,1304124;36656;38849;41221
2020;6;America;Peru;126694;5133;32510462;200,3012651;36656;38849;41221
2020;5;America;Peru;121740;3428;32510462;137,28474;36656;38849;41221
2020;4;America;Peru;32981;919;32510462;29,95681821;36656;38849;41221
2020;3;America;Peru;950;24;32510462;1,592773986;36656;38849;41221
2020;12;Asia;Philippines;19536;360;108116622;19,6578733;14224;16645;20318
2020;11;Asia;Philippines;50931;1188;108116622;22,60472647;14224;16645;20318
2020;10;Asia;Philippines;69630;1737;108116622;31,11299813;14224;16645;20318
2020;9;Asia;Philippines;91907;1928;108116622;43,45875081;14224;16645;20318
2020;8;Asia;Philippines;128022;1537;108116622;48,5189338;14224;16645;20318
2020;7;Asia;Philippines;52936;728;108116622;18,48631027;14224;16645;20318
2020;6;Asia;Philippines;19214;305;108116622;7,357764717;14224;16645;20318
2020;5;Asia;Philippines;9012;392;108116622;3,075382802;14224;16645;20318
2020;4;Asia;Philippines;6128;470;108116622;2,691507201;14224;16645;20318
2020;3;Asia;Philippines;2081;87;108116622;0,318723047;14224;16645;20318
2020;2;Asia;Philippines;2;1;108116622;0,001275761;14224;16645;20318
2020;1;Asia;Philippines;1;0;108116622;9,73611E-05;14224;16645;20318
2019;12;Asia;Philippines;0;0;108116622;;14224;16645;20318
2020;12;Europe;Poland;150601;5835;37972812;518,4715167;101404;102598;115933
2020;11;Europe;Poland;644241;11678;37972812;771,182287;101404;102598;115933
2020;10;Europe;Poland;250872;2868;37972812;188,1286588;101404;102598;115933
2020;9;Europe;Poland;23092;450;37972812;24,5653829;101404;102598;115933
2020;8;Europe;Poland;21839;324;37972812;23,88712456;101404;102598;115933
2020;7;Europe;Poland;10877;265;37972812;11,46830714;101404;102598;115933
2020;6;Europe;Poland;10583;383;37972812;13,82331127;101404;102598;115933
2020;5;Europe;Poland;10931;437;37972812;12,75717496;101404;102598;115933
2020;4;Europe;Poland;10585;593;37972812;11,55704069;101404;102598;115933
2020;3;Europe;Poland;2055;31;37972812;2,529542613;101404;102598;115933
2020;12;Europe;Portugal;53945;1132;10276617;595,9402788;222173;234633;274669
2020;11;Europe;Portugal;157527;1959;10276617;664,8955261;222173;234633;274669
2020;10;Europe;Portugal;62555;505;10276617;196,7592404;222173;234633;274669
2020;9;Europe;Portugal;16949;144;10276617;65,56113424;222173;234633;274669
2020;8;Europe;Portugal;6900;92;10276617;27,68640503;222173;234633;274669
2020;7;Europe;Portugal;8956;159;10276617;43,47671499;222173;234633;274669
2020;6;Europe;Portugal;9709;172;10276617;41,33039761;222173;234633;274669
2020;5;Europe;Portugal;7511;407;10276617;37,38019384;222173;234633;274669
2020;4;Europe;Portugal;18284;849;10276617;87,49539529;222173;234633;274669
2020;3;Europe;Portugal;6408;140;10276617;23,08760753;222173;234633;274669
